Date,On_Price_QQQ,On_Shares_QQQ,On_Dividend_QQQ,Off_Price_IEI,Off_Shares_IEI,Off_Dividend_IEI,Cash,Capital,InOutCash,Bench
2007-09-18,50.04,67.23441021196788,0.0,102.45,73.77997745390648,0.0,0.0,10923,0,139.015
2007-09-19,50.17,67.23441021196788,0.0,102.4,73.77997745390648,0.0,0.0,10928,0,139.825
2007-09-20,50.03,67.23441021196788,0.0,101.65,73.77997745390648,0.0,0.0,10863,0,139.36499999999998
2007-09-21,50.36,67.23441021196788,0.026000000000000002,101.95,73.77997745390648,0.0,0.0,10907,0,139.802
2007-09-24,50.59,67.23441021196788,0.0,102.04,73.77997745390648,0.0,0.0,10929,0,139.452
2007-09-25,51.07,67.23441021196788,0.0,102.17,73.77997745390648,0.0,0.0,10971,0,139.62199999999999
2007-09-26,51.32,67.23441021196788,0.0,102.22,73.77997745390648,0.0,0.0,10992,0,140.432
2007-09-27,51.58,67.23441021196788,0.0,102.45,73.77997745390648,0.0,0.0,11026,0,141.03199999999998
2007-09-28,51.41,95.52976445126318,0.0,102.4,59.82465981783535,0.0,0.0,11037,0,140.81199999999998
2007-10-01,52.0,95.52976445126318,0.0,102.09,59.82465981783535,0.36200000000000004,0.0,11075,0,142.50199999999998
2007-10-02,52.01,95.52976445126318,0.0,102.24,59.82465981783535,0.0,0.0,11084,0,142.022
2007-10-03,51.65,95.52976445126318,0.0,102.13,59.82465981783535,0.0,0.0,11044,0,141.512
2007-10-04,51.77,95.52976445126318,0.0,102.23,59.82465981783535,0.0,0.0,11061,0,141.41199999999998
2007-10-05,52.82,95.52976445126318,0.0,101.75,59.82465981783535,0.0,0.0,11133,0,142.582
2007-10-08,53.15,95.52976445126318,0.0,101.99,59.82465981783535,0.0,0.0,11178,0,142.16199999999998
2007-10-09,53.38,95.52976445126318,0.0,101.61,59.82465981783535,0.0,0.0,11178,0,143.47199999999998
2007-10-10,53.51,95.52976445126318,0.0,101.66,59.82465981783535,0.0,0.0,11193,0,142.63199999999998
2007-10-11,52.66,95.52976445126318,0.0,101.71,59.82465981783535,0.0,0.0,11115,0,142.112
2007-10-12,53.53,95.52976445126318,0.0,101.57,59.82465981783535,0.0,0.0,11190,0,143.022
2007-10-15,53.12,95.52976445126318,0.0,101.49,59.82465981783535,0.0,0.0,11146,0,141.922
2007-10-16,52.87,95.52976445126318,0.0,101.72,59.82465981783535,0.0,0.0,11136,0,141.06199999999998
2007-10-17,53.55,95.52976445126318,0.0,102.06,59.82465981783535,0.0,0.0,11221,0,141.06199999999998
2007-10-18,53.78,95.52976445126318,0.0,102.53,59.82465981783535,0.0,0.0,11271,0,140.702
2007-10-19,52.44,95.52976445126318,0.0,102.94,59.82465981783535,0.0,0.0,11167,0,136.985
2007-10-22,53.07,95.52976445126318,0.0,102.94,59.82465981783535,0.0,0.0,11228,0,137.505
2007-10-23,54.18,95.52976445126318,0.0,102.9,59.82465981783535,0.0,0.0,11331,0,138.475
2007-10-24,53.77,95.52976445126318,0.0,103.28,59.82465981783535,0.0,0.0,11315,0,138.555
2007-10-25,53.05,95.52976445126318,0.0,103.3,59.82465981783535,0.0,0.0,11247,0,138.955
2007-10-26,53.93,95.52976445126318,0.0,103.21,59.82465981783535,0.0,0.0,11326,0,140.005
2007-10-29,54.15,95.52976445126318,0.0,103.19,59.82465981783535,0.0,0.0,11346,0,140.705
2007-10-30,54.26,95.52976445126318,0.0,103.21,59.82465981783535,0.0,0.0,11357,0,139.875
2007-10-31,55.03,76.22764226935979,0.0,102.85,70.33109304913134,0.0,0.0,11428,0,141.005
2007-11-01,54.0,76.22764226935979,0.0,103.05,70.33109304913134,0.36200000000000004,0.0,11363,0,137.905
2007-11-02,54.42,76.22764226935979,0.0,103.18,70.33109304913134,0.0,0.0,11405,0,138.10500000000002
2007-11-05,54.07,76.22764226935979,0.0,103.22,70.33109304913134,0.0,0.0,11381,0,137.26500000000001
2007-11-06,54.68,76.22764226935979,0.0,103.13,70.33109304913134,0.0,0.0,11421,0,138.565
2007-11-07,53.35,76.22764226935979,0.0,103.5,70.33109304913134,0.0,0.0,11346,0,135.405
2007-11-08,51.73,76.22764226935979,0.0,103.82,70.33109304913134,0.0,0.0,11245,0,134.505
2007-11-09,50.0,76.22764226935979,0.0,104.16,70.33109304913134,0.0,0.0,11137,0,132.365
2007-11-12,48.73,76.22764226935979,0.0,104.29,70.33109304913134,0.0,0.0,11049,0,131.82500000000002
2007-11-13,50.74,76.22764226935979,0.0,103.67,70.33109304913134,0.0,0.0,11159,0,135.195
2007-11-14,50.09,76.22764226935979,0.0,103.9,70.33109304913134,0.0,0.0,11125,0,134.76500000000001
2007-11-15,49.82,76.22764226935979,0.0,104.3,70.33109304913134,0.0,0.0,11133,0,133.525
2007-11-16,50.28,76.22764226935979,0.0,104.3,70.33109304913134,0.0,0.0,11168,0,133.873
2007-11-19,49.7,76.22764226935979,0.0,104.98,70.33109304913134,0.0,0.0,11171,0,132.033
2007-11-20,49.9,76.22764226935979,0.0,105.0,70.33109304913134,0.0,0.0,11188,0,132.763
2007-11-21,49.31,76.22764226935979,0.0,105.65,70.33109304913134,0.0,0.0,11189,0,130.223
2007-11-23,49.84,76.22764226935979,0.0,105.28,70.33109304913134,0.0,0.0,11203,0,131.85299999999998
2007-11-26,48.98,76.22764226935979,0.0,106.16,70.33109304913134,0.0,0.0,11199,0,129.893
2007-11-27,49.96,76.22764226935979,0.0,105.59,70.33109304913134,0.0,0.0,11234,0,131.753
2007-11-28,51.48,76.22764226935979,0.0,105.34,70.33109304913134,0.0,0.0,11332,0,135.263
2007-11-29,51.7,76.22764226935979,0.0,105.72,70.33109304913134,0.0,0.0,11376,0,135.60299999999998
2007-11-30,51.31,49.74364372297586,0.0,105.9,83.3689385215616,0.0,0.0,11381,0,136.593
2007-12-03,50.88,49.74364372297586,0.0,106.0,83.3689385215616,0.342,0.0,11368,0,135.743
2007-12-04,50.67,49.74364372297586,0.0,105.96,83.3689385215616,0.0,0.0,11354,0,134.863
2007-12-05,51.58,49.74364372297586,0.0,105.82,83.3689385215616,0.0,0.0,11387,0,136.88299999999998
2007-12-06,52.32,49.74364372297586,0.0,105.39,83.3689385215616,0.0,0.0,11388,0,138.513
2007-12-07,52.33,49.74364372297586,0.0,105.12,83.3689385215616,0.0,0.0,11366,0,138.82299999999998
2007-12-10,52.54,49.74364372297586,0.0,104.81,83.3689385215616,0.0,0.0,11351,0,139.833
2007-12-11,51.32,49.74364372297586,0.0,106.0,83.3689385215616,0.0,0.0,11389,0,136.833
2007-12-12,51.78,49.74364372297586,0.0,105.23,83.3689385215616,0.0,0.0,11348,0,137.433
2007-12-13,51.5,49.74364372297586,0.0,104.94,83.3689385215616,0.0,0.0,11310,0,137.433
2007-12-14,50.97,49.74364372297586,0.0,104.56,83.3689385215616,0.0,0.0,11252,0,135.88299999999998
2007-12-17,49.73,49.74364372297586,0.0,105.11,83.3689385215616,0.0,0.0,11236,0,134.363
2007-12-18,49.89,49.74364372297586,0.0,105.07,83.3689385215616,0.0,0.0,11241,0,134.983
2007-12-19,49.88,49.74364372297586,0.0,105.59,83.3689385215616,0.0,0.0,11284,0,134.703
2007-12-20,50.9,49.74364372297586,0.0,105.61,83.3689385215616,0.0,0.0,11336,0,135.143
2007-12-21,51.85,49.74364372297586,0.053,105.08,83.3689385215616,0.0,0.0,11339,0,137.094
2007-12-24,52.24,49.74364372297586,0.0,104.86,83.3689385215616,0.0,0.0,11340,0,138.064
2007-12-26,52.5,49.74364372297586,0.0,104.54,83.3689385215616,0.0,0.0,11326,0,138.17399999999998
2007-12-27,51.87,49.74364372297586,0.0,104.66,83.3689385215616,0.332,0.0,11305,0,136.434
2007-12-28,51.82,49.74364372297586,0.0,105.2,83.3689385215616,0.0,0.0,11348,0,136.164
2007-12-31,51.22,76.62157434738118,0.0,105.52,70.81356288974511,0.0,0.0,11396,0,135.304
2008-01-02,50.41,76.62157434738118,0.0,106.07,70.81356288974511,0.0,0.0,11373,0,133.384
2008-01-03,50.62,76.62157434738118,0.0,106.23,70.81356288974511,0.0,0.0,11401,0,133.494
2008-01-04,48.4,76.62157434738118,0.0,106.59,70.81356288974511,0.0,0.0,11256,0,130.92399999999998
2008-01-07,48.17,76.62157434738118,0.0,106.7,70.81356288974511,0.0,0.0,11246,0,130.814
2008-01-08,46.92,76.62157434738118,0.0,106.78,70.81356288974511,0.0,0.0,11156,0,128.60399999999998
2008-01-09,47.92,76.62157434738118,0.0,106.83,70.81356288974511,0.0,0.0,11236,0,129.714
2008-01-10,47.99,76.62157434738118,0.0,106.77,70.81356288974511,0.0,0.0,11237,0,130.57399999999998
2008-01-11,47.05,76.62157434738118,0.0,107.18,70.81356288974511,0.0,0.0,11194,0,128.944
2008-01-14,47.87,76.62157434738118,0.0,107.25,70.81356288974511,0.0,0.0,11262,0,130.264
2008-01-15,46.55,76.62157434738118,0.0,107.53,70.81356288974511,0.0,0.0,11181,0,128.054
2008-01-16,46.05,76.62157434738118,0.0,107.5,70.81356288974511,0.0,0.0,11140,0,127.40400000000001
2008-01-17,45.41,76.62157434738118,0.0,108.04,70.81356288974511,0.0,0.0,11130,0,124.524
2008-01-18,45.35,76.62157434738118,0.0,108.0,70.81356288974511,0.0,0.0,11122,0,123.464
2008-01-22,44.18,76.62157434738118,0.0,108.97,70.81356288974511,0.0,0.0,11101,0,122.114
2008-01-23,44.01,76.62157434738118,0.0,108.76,70.81356288974511,0.0,0.0,11073,0,125.59400000000001
2008-01-24,44.91,76.62157434738118,0.0,108.11,70.81356288974511,0.0,0.0,11096,0,126.32400000000001
2008-01-25,43.99,76.62157434738118,0.0,108.59,70.81356288974511,0.0,0.0,11060,0,125.084
2008-01-28,44.33,76.62157434738118,0.0,108.43,70.81356288974511,0.0,0.0,11074,0,126.424
2008-01-29,44.41,76.62157434738118,0.0,108.11,70.81356288974511,0.0,0.0,11058,0,127.43400000000001
2008-01-30,44.37,76.62157434738118,0.0,108.24,70.81356288974511,0.0,0.0,11064,0,126.674
2008-01-31,45.13,61.58904154225553,0.0,108.61,77.04980453872145,0.0,0.0,11147,0,128.894
2008-02-01,45.59,61.58904154225553,0.0,108.57,77.04980453872145,0.273,0.0,11173,0,130.324
2008-02-04,44.95,61.58904154225553,0.0,108.25,77.04980453872145,0.0,0.0,11109,0,128.924
2008-02-05,43.67,61.58904154225553,0.0,108.95,77.04980453872145,0.0,0.0,11084,0,125.854
2008-02-06,42.81,61.58904154225553,0.0,108.82,77.04980453872145,0.0,0.0,11021,0,125.15400000000001
2008-02-07,43.11,61.58904154225553,0.0,108.2,77.04980453872145,0.0,0.0,10991,0,125.62400000000001
2008-02-08,43.6,61.58904154225553,0.0,108.77,77.04980453872145,0.0,0.0,11065,0,124.644
2008-02-11,44.07,61.58904154225553,0.0,108.91,77.04980453872145,0.0,0.0,11105,0,125.214
2008-02-12,43.82,61.58904154225553,0.0,108.83,77.04980453872145,0.0,0.0,11084,0,126.664
2008-02-13,44.78,61.58904154225553,0.0,108.68,77.04980453872145,0.0,0.0,11131,0,128.154
2008-02-14,43.97,61.58904154225553,0.0,108.48,77.04980453872145,0.0,0.0,11066,0,126.90400000000001
2008-02-15,43.82,61.58904154225553,0.0,108.59,77.04980453872145,0.0,0.0,11065,0,126.459
2008-02-19,43.74,61.58904154225553,0.0,107.91,77.04980453872145,0.0,0.0,11008,0,126.80900000000001
2008-02-20,43.94,61.58904154225553,0.0,107.76,77.04980453872145,0.0,0.0,11009,0,127.21900000000001
2008-02-21,43.52,61.58904154225553,0.0,108.53,77.04980453872145,0.0,0.0,11042,0,126.32900000000001
2008-02-22,43.68,61.58904154225553,0.0,108.28,77.04980453872145,0.0,0.0,11033,0,126.929
2008-02-25,43.9,61.58904154225553,0.0,107.84,77.04980453872145,0.0,0.0,11012,0,128.69899999999998
2008-02-26,44.07,61.58904154225553,0.0,108.08,77.04980453872145,0.0,0.0,11041,0,129.939
2008-02-27,44.29,61.58904154225553,0.0,108.26,77.04980453872145,0.0,0.0,11069,0,129.959
2008-02-28,44.12,61.58904154225553,0.0,109.11,77.04980453872145,0.0,0.0,11124,0,128.969
2008-02-29,42.95,84.95519446487586,0.0,110.02,68.0901142001341,0.0,0.0,11140,0,126.13900000000001
2008-03-03,42.67,84.95519446487586,0.0,109.62,68.0901142001341,0.243,0.0,11089,0,125.629
2008-03-04,42.91,84.95519446487586,0.0,109.58,68.0901142001341,0.0,0.0,11106,0,125.52900000000001
2008-03-05,43.12,84.95519446487586,0.0,109.34,68.0901142001341,0.0,0.0,11108,0,125.99900000000001
2008-03-06,42.17,84.95519446487586,0.0,109.89,68.0901142001341,0.0,0.0,11064,0,123.929
2008-03-07,42.07,84.95519446487586,0.0,110.19,68.0901142001341,0.0,0.0,11076,0,122.05900000000001
2008-03-10,41.26,84.95519446487586,0.0,110.57,68.0901142001341,0.0,0.0,11033,0,121.10900000000001
2008-03-11,42.83,84.95519446487586,0.0,109.52,68.0901142001341,0.0,0.0,11095,0,125.18900000000001
2008-03-12,42.71,84.95519446487586,0.0,110.36,68.0901142001341,0.0,0.0,11142,0,124.52900000000001
2008-03-13,43.04,84.95519446487586,0.0,110.17,68.0901142001341,0.0,0.0,11157,0,124.63900000000001
2008-03-14,42.25,84.95519446487586,0.0,110.91,68.0901142001341,0.0,0.0,11141,0,123.149
2008-03-17,41.48,84.95519446487586,0.0,111.44,68.0901142001341,0.0,0.0,11111,0,123.21900000000001
2008-03-18,43.33,84.95519446487586,0.0,110.75,68.0901142001341,0.0,0.0,11222,0,127.179
2008-03-19,42.26,84.95519446487586,0.0,111.27,68.0901142001341,0.0,0.0,11166,0,124.569
2008-03-20,43.09,84.95519446487586,0.033,111.15,68.0901142001341,0.0,0.0,11228,0,126.535
2008-03-24,44.58,84.95519446487586,0.0,109.87,68.0901142001341,0.0,0.0,11268,0,128.76500000000001
2008-03-25,44.83,84.95519446487586,0.0,109.95,68.0901142001341,0.0,0.0,11295,0,128.555
2008-03-26,44.7,84.95519446487586,0.0,110.25,68.0901142001341,0.0,0.0,11304,0,127.345
2008-03-27,43.71,84.95519446487586,0.0,110.21,68.0901142001341,0.0,0.0,11217,0,126.575
2008-03-28,43.49,84.95519446487586,0.0,110.42,68.0901142001341,0.0,0.0,11213,0,125.655
2008-03-31,43.72,55.76546626810047,0.0,110.63,79.77310610119345,0.0,0.0,11263,0,125.825
2008-04-01,45.59,55.76546626810047,0.0,109.5,79.77310610119345,0.254,0.0,11277,0,129.495
2008-04-02,45.49,55.76546626810047,0.0,109.19,79.77310610119345,0.0,0.0,11247,0,129.615
2008-04-03,45.59,55.76546626810047,0.0,109.03,79.77310610119345,0.0,0.0,11240,0,129.755
2008-04-04,45.86,55.76546626810047,0.0,109.56,79.77310610119345,0.0,0.0,11297,0,129.525
2008-04-07,45.76,55.76546626810047,0.0,109.0,79.77310610119345,0.0,0.0,11247,0,129.475
2008-04-08,45.41,55.76546626810047,0.0,109.05,79.77310610119345,0.0,0.0,11231,0,129.555
2008-04-09,44.9,55.76546626810047,0.0,109.62,79.77310610119345,0.0,0.0,11248,0,129.07500000000002
2008-04-10,45.54,55.76546626810047,0.0,109.37,79.77310610119345,0.0,0.0,11264,0,129.375
2008-04-11,44.28,55.76546626810047,0.0,109.75,79.77310610119345,0.0,0.0,11224,0,126.765
2008-04-14,44.08,55.76546626810047,0.0,109.6,79.77310610119345,0.0,0.0,11201,0,126.595
2008-04-15,44.14,55.76546626810047,0.0,109.27,79.77310610119345,0.0,0.0,11178,0,126.905
2008-04-16,45.37,55.76546626810047,0.0,108.65,79.77310610119345,0.0,0.0,11197,0,130.065
2008-04-17,45.27,55.76546626810047,0.0,108.44,79.77310610119345,0.0,0.0,11175,0,130.125
2008-04-18,46.71,55.76546626810047,0.0,108.23,79.77310610119345,0.0,0.0,11238,0,131.441
2008-04-21,47.04,55.76546626810047,0.0,108.13,79.77310610119345,0.0,0.0,11249,0,131.611
2008-04-22,46.34,55.76546626810047,0.0,108.17,79.77310610119345,0.0,0.0,11213,0,130.951
2008-04-23,46.85,55.76546626810047,0.0,108.0,79.77310610119345,0.0,0.0,11228,0,130.881
2008-04-24,47.27,55.76546626810047,0.0,107.44,79.77310610119345,0.0,0.0,11206,0,131.68099999999998
2008-04-25,47.15,55.76546626810047,0.0,107.23,79.77310610119345,0.0,0.0,11183,0,132.381
2008-04-28,47.24,55.76546626810047,0.0,107.48,79.77310610119345,0.0,0.0,11208,0,132.37099999999998
2008-04-29,47.6,55.76546626810047,0.0,107.67,79.77310610119345,0.0,0.0,11243,0,131.761
2008-04-30,47.21,66.99427619556805,0.0,107.84,75.01628131798674,0.0,0.0,11252,0,131.771
2008-05-01,48.7,66.99427619556805,0.0,107.36,75.01628131798674,0.26899999999999996,0.0,11316,0,133.541
2008-05-02,48.77,66.99427619556805,0.0,106.98,75.01628131798674,0.0,0.0,11292,0,134.31099999999998
2008-05-05,48.63,66.99427619556805,0.0,107.15,75.01628131798674,0.0,0.0,11295,0,133.21099999999998
2008-05-06,48.93,66.99427619556805,0.0,107.07,75.01628131798674,0.0,0.0,11310,0,133.831
2008-05-07,48.04,66.99427619556805,0.0,107.37,75.01628131798674,0.0,0.0,11272,0,131.981
2008-05-08,48.4,66.99427619556805,0.0,107.87,75.01628131798674,0.0,0.0,11334,0,131.821
2008-05-09,48.21,66.99427619556805,0.0,107.89,75.01628131798674,0.0,0.0,11323,0,131.081
2008-05-12,49.09,66.99427619556805,0.0,107.7,75.01628131798674,0.0,0.0,11368,0,132.34099999999998
2008-05-13,49.22,66.99427619556805,0.0,107.02,75.01628131798674,0.0,0.0,11325,0,131.99099999999999
2008-05-14,49.11,66.99427619556805,0.0,106.88,75.01628131798674,0.0,0.0,11307,0,132.581
2008-05-15,49.97,66.99427619556805,0.0,107.36,75.01628131798674,0.0,0.0,11401,0,133.631
2008-05-16,50.01,66.99427619556805,0.0,107.18,75.01628131798674,0.0,0.0,11390,0,133.509
2008-05-19,49.65,66.99427619556805,0.0,107.43,75.01628131798674,0.0,0.0,11385,0,134.13899999999998
2008-05-20,49.27,66.99427619556805,0.0,107.65,75.01628131798674,0.0,0.0,11376,0,132.219
2008-05-21,48.18,66.99427619556805,0.0,107.44,75.01628131798674,0.0,0.0,11287,0,129.969
2008-05-22,48.35,66.99427619556805,0.0,106.82,75.01628131798674,0.0,0.0,11252,0,129.929
2008-05-23,48.2,66.99427619556805,0.0,107.27,75.01628131798674,0.0,0.0,11276,0,128.519
2008-05-27,49.05,66.99427619556805,0.0,106.8,75.01628131798674,0.0,0.0,11297,0,129.339
2008-05-28,49.25,66.99427619556805,0.0,106.29,75.01628131798674,0.0,0.0,11272,0,129.749
2008-05-29,49.69,66.99427619556805,0.0,106.04,75.01628131798674,0.0,0.0,11283,0,130.139
2008-05-30,50.01,81.58067768433901,0.0,106.25,68.31129781919755,0.0,0.0,11337,0,130.039
2008-06-02,49.4,81.58067768433901,0.0,106.44,68.31129781919755,0.28300000000000003,0.0,11301,0,129.069
2008-06-03,49.13,81.58067768433901,0.0,106.99,68.31129781919755,0.0,0.0,11316,0,127.869
2008-06-04,49.76,81.58067768433901,0.0,106.79,68.31129781919755,0.0,0.0,11354,0,127.899
2008-06-05,50.55,81.58067768433901,0.0,106.39,68.31129781919755,0.0,0.0,11391,0,130.019
2008-06-06,49.03,81.58067768433901,0.0,107.07,68.31129781919755,0.0,0.0,11313,0,126.02900000000001
2008-06-09,48.77,81.58067768433901,0.0,106.2,68.31129781919755,0.0,0.0,11233,0,126.869
2008-06-10,48.54,81.58067768433901,0.0,105.56,68.31129781919755,0.0,0.0,11170,0,126.869
2008-06-11,47.37,81.58067768433901,0.0,105.89,68.31129781919755,0.0,0.0,11097,0,124.959
2008-06-12,47.42,81.58067768433901,0.0,104.94,68.31129781919755,0.0,0.0,11037,0,125.539
2008-06-13,48.37,81.58067768433901,0.0,104.83,68.31129781919755,0.0,0.0,11107,0,127.009
2008-06-16,48.8,81.58067768433901,0.0,104.8,68.31129781919755,0.0,0.0,11140,0,126.569
2008-06-17,48.54,81.58067768433901,0.0,105.24,68.31129781919755,0.0,0.0,11149,0,125.83900000000001
2008-06-18,48.02,81.58067768433901,0.0,105.57,68.31129781919755,0.0,0.0,11129,0,124.239
2008-06-19,48.77,81.58067768433901,0.0,105.12,68.31129781919755,0.0,0.0,11159,0,124.539
2008-06-20,47.42,81.58067768433901,0.034,105.52,68.31129781919755,0.0,0.0,11076,0,122.41799999999999
2008-06-23,47.05,81.58067768433901,0.0,105.38,68.31129781919755,0.0,0.0,11037,0,122.508
2008-06-24,46.81,81.58067768433901,0.0,105.76,68.31129781919755,0.0,0.0,11043,0,122.118
2008-06-25,47.57,81.58067768433901,0.0,105.84,68.31129781919755,0.0,0.0,11110,0,122.088
2008-06-26,45.65,81.58067768433901,0.0,106.4,68.31129781919755,0.0,0.0,10992,0,118.848
2008-06-27,45.65,81.58067768433901,0.0,106.7,68.31129781919755,0.0,0.0,11012,0,117.63799999999999
2008-06-30,45.17,65.38564957744441,0.0,106.75,75.34010040355464,0.0,0.0,10996,0,117.598
2008-07-01,45.81,65.38564957744441,0.0,106.36,75.34010040355464,0.27699999999999997,0.0,11008,0,117.948
2008-07-02,44.71,65.38564957744441,0.0,106.61,75.34010040355464,0.0,0.0,10955,0,116.328
2008-07-03,44.63,65.38564957744441,0.0,106.78,75.34010040355464,0.0,0.0,10962,0,117.228
2008-07-07,44.9,65.38564957744441,0.0,107.04,75.34010040355464,0.0,0.0,11000,0,116.38799999999999
2008-07-08,45.97,65.38564957744441,0.0,107.12,75.34010040355464,0.0,0.0,11076,0,117.91799999999999
2008-07-09,44.75,65.38564957744441,0.0,107.57,75.34010040355464,0.0,0.0,11030,0,115.838
2008-07-10,45.28,65.38564957744441,0.0,107.53,75.34010040355464,0.0,0.0,11061,0,116.398
2008-07-11,44.56,65.38564957744441,0.0,106.78,75.34010040355464,0.0,0.0,10958,0,115.178
2008-07-14,44.23,65.38564957744441,0.0,107.22,75.34010040355464,0.0,0.0,10969,0,114.678
2008-07-15,44.24,65.38564957744441,0.0,107.57,75.34010040355464,0.0,0.0,10996,0,113.478
2008-07-16,45.34,65.38564957744441,0.0,107.1,75.34010040355464,0.0,0.0,11033,0,116.348
2008-07-17,45.64,65.38564957744441,0.0,106.65,75.34010040355464,0.0,0.0,11019,0,118.318
2008-07-18,44.59,65.38564957744441,0.0,106.29,75.34010040355464,0.0,0.0,10923,0,119.293
2008-07-21,44.78,65.38564957744441,0.0,106.41,75.34010040355464,0.0,0.0,10944,0,118.99300000000001
2008-07-22,44.78,65.38564957744441,0.0,106.15,75.34010040355464,0.0,0.0,10925,0,120.043
2008-07-23,45.37,65.38564957744441,0.0,106.04,75.34010040355464,0.0,0.0,10955,0,120.57300000000001
2008-07-24,44.69,65.38564957744441,0.0,106.71,75.34010040355464,0.0,0.0,10961,0,117.943
2008-07-25,45.27,65.38564957744441,0.0,106.4,75.34010040355464,0.0,0.0,10976,0,117.513
2008-07-28,44.42,65.38564957744441,0.0,106.88,75.34010040355464,0.0,0.0,10956,0,115.683
2008-07-29,45.34,65.38564957744441,0.0,106.58,75.34010040355464,0.0,0.0,10994,0,118.193
2008-07-30,45.57,65.38564957744441,0.0,106.72,75.34010040355464,0.0,0.0,11019,0,120.163
2008-07-31,45.46,68.74655532040013,0.0,107.24,74.08026743037149,0.0,0.0,11069,0,118.043
2008-08-01,44.88,68.74655532040013,0.0,107.09,74.08026743037149,0.268,0.0,11018,0,117.46300000000001
2008-08-04,44.43,68.74655532040013,0.0,107.03,74.08026743037149,0.0,0.0,10983,0,117.113
2008-08-05,45.93,68.74655532040013,0.0,106.81,74.08026743037149,0.0,0.0,11070,0,120.35300000000001
2008-08-06,46.63,68.74655532040013,0.0,106.77,74.08026743037149,0.0,0.0,11115,0,120.833
2008-08-07,46.27,68.74655532040013,0.0,107.44,74.08026743037149,0.0,0.0,11140,0,118.933
2008-08-08,47.32,68.74655532040013,0.0,107.27,74.08026743037149,0.0,0.0,11199,0,121.293
2008-08-11,47.75,68.74655532040013,0.0,106.94,74.08026743037149,0.0,0.0,11204,0,122.143
2008-08-12,47.8,68.74655532040013,0.0,107.47,74.08026743037149,0.0,0.0,11247,0,120.913
2008-08-13,47.7,68.74655532040013,0.0,107.29,74.08026743037149,0.0,0.0,11227,0,119.74300000000001
2008-08-14,48.25,68.74655532040013,0.0,107.5,74.08026743037149,0.0,0.0,11280,0,120.753
2008-08-15,48.16,68.74655532040013,0.0,107.72,74.08026743037149,0.0,0.0,11290,0,121.12
2008-08-18,47.6,68.74655532040013,0.0,107.93,74.08026743037149,0.0,0.0,11267,0,119.45
2008-08-19,47.01,68.74655532040013,0.0,107.92,74.08026743037149,0.0,0.0,11226,0,118.08
2008-08-20,47.09,68.74655532040013,0.0,108.17,74.08026743037149,0.0,0.0,11250,0,118.63000000000001
2008-08-21,46.87,68.74655532040013,0.0,107.93,74.08026743037149,0.0,0.0,11217,0,118.64
2008-08-22,47.49,68.74655532040013,0.0,107.68,74.08026743037149,0.0,0.0,11241,0,120.91
2008-08-25,46.49,68.74655532040013,0.0,108.03,74.08026743037149,0.0,0.0,11198,0,118.44
2008-08-26,46.43,68.74655532040013,0.0,108.1,74.08026743037149,0.0,0.0,11199,0,118.66
2008-08-27,46.73,68.74655532040013,0.0,108.23,74.08026743037149,0.0,0.0,11230,0,119.59
2008-08-28,47.11,68.74655532040013,0.0,108.1,74.08026743037149,0.0,0.0,11246,0,121.72
2008-08-29,46.12,76.56588422881774,0.0,108.02,70.89697462577962,0.0,0.0,11189,0,120.04
2008-09-02,45.55,76.56588422881774,0.0,108.13,70.89697462577962,0.265,0.0,11153,0,119.75
2008-09-03,45.12,76.56588422881774,0.0,108.4,70.89697462577962,0.0,0.0,11139,0,120.10000000000001
2008-09-04,43.66,76.56588422881774,0.0,108.77,70.89697462577962,0.0,0.0,11054,0,116.79
2008-09-05,43.45,76.56588422881774,0.0,108.57,70.89697462577962,0.0,0.0,11024,0,116.94
2008-09-08,43.37,76.56588422881774,0.0,108.43,70.89697462577962,0.0,0.0,11008,0,119.75
2008-09-09,42.45,76.56588422881774,0.0,108.77,70.89697462577962,0.0,0.0,10961,0,117.12
2008-09-10,42.8,76.56588422881774,0.0,108.64,70.89697462577962,0.0,0.0,10979,0,117.59
2008-09-11,43.6,76.56588422881774,0.0,108.6,70.89697462577962,0.0,0.0,11037,0,119.45
2008-09-12,43.43,76.56588422881774,0.0,108.43,70.89697462577962,0.0,0.0,11012,0,119.38000000000001
2008-09-15,42.08,76.56588422881774,0.0,110.01,70.89697462577962,0.0,0.0,11021,0,114.39
2008-09-16,42.41,76.56588422881774,0.0,109.61,70.89697462577962,0.0,0.0,11018,0,115.25
2008-09-17,40.21,76.56588422881774,0.0,110.63,70.89697462577962,0.0,0.0,10922,0,111.35000000000001
2008-09-18,41.57,76.56588422881774,0.0,109.99,70.89697462577962,0.0,0.0,10980,0,114.56
2008-09-19,42.9,76.56588422881774,0.027999999999999997,108.19,70.89697462577962,0.0,0.0,10955,0,118.494
2008-09-22,40.88,76.56588422881774,0.0,108.31,70.89697462577962,0.0,0.0,10808,0,115.424
2008-09-23,40.57,76.56588422881774,0.0,108.41,70.89697462577962,0.0,0.0,10792,0,113.424
2008-09-24,40.85,76.56588422881774,0.0,108.98,70.89697462577962,0.0,0.0,10854,0,113.22399999999999
2008-09-25,41.5,76.56588422881774,0.0,108.37,70.89697462577962,0.0,0.0,10860,0,115.19399999999999
2008-09-26,41.08,76.56588422881774,0.0,108.33,70.89697462577962,0.0,0.0,10825,0,116.07400000000001
2008-09-29,37.82,76.56588422881774,0.0,109.74,70.89697462577962,0.0,0.0,10675,0,109.674
